 Current-A, Current-B, Current-C
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.3724,2.0085,2.9915
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.4786,1.9683,2.9304
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5018,1.9365,2.9341
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.5775,1.8803,2.9121
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
