 Current-A, Current-B, Current-C
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
2.9609,2.6728,1.8962
