 Current-A, Current-B, Current-C
2.0708,2.2112,3.1062
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
2.011,2.2589,3.1148
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
